id;title;path
083FF320;坐标系中，两点之间距离;/函数/直角坐标系/平面直角坐标系的有关概念/坐标系里的距离问题/坐标系中，两点之间距离
085E84FF;一元二次方程根与系数的关系;/方程与不等式/一元二次方程/一元二次方程根与系数的关系
08670BEE;菱形的定义;/四边形/菱形/菱形的定义
086F4B8C;根据实际问题确定二次函数解析式;/函数/二次函数/二次函数的解析式/根据实际问题确定二次函数解析式
088BF407;一次函数图象与一元一次不等式的解集的关系;/函数/一次函数/一次函数与方程，不等式之间的关系/一次函数图象与一元一次不等式的解集的关系
089317C5;空间位置关系;/图形的初步认识/空间位置关系
08A9EFC9;总体、个体与样本的有关概念;/统计与概率/数据的收集/抽样调查/总体、个体与样本的有关概念
08AC36CA;纯数学问题;/数与式/多项式因式分解/因式分解解决简单应用问题/纯数学问题
08E66BD6;航海;/三角形/直角三角形/锐角三角函数的实际应用/航海
0922C88C;等边三角形面积公式;/三角形/三角形面积/等边三角形面积公式
092CD31E;a>0,有最小值;/函数/二次函数/二次函数的性质/最值问题/a>0,有最小值
092D219E;分数的除法;/数与式/实数有关概念/分数/分数的除法
094581CC;"已知自变量的值, 会求函数值";"/函数/变量与函数/函数与其图象上点的坐标的关系/已知自变量的值, 会求函数值"
098F8345;乘除乘方混合;/数与式/实数的运算/实数的混合运算/乘除乘方混合
09B33C88;频数与频率（百分比）的概念与性质;/统计与概率/频数与频率（百分比）的概念与性质
09C59112;反比例函数与圆的综合;/函数/反比例函数/反比例函数与几何图形的综合/反比例函数与圆的综合
09F1EAE5;k<0，y随x的增大而减小;/函数/一次函数/一次函数的性质/k<0，y随x的增大而减小
0A06B8D8;轴对称;/函数/反比例函数/反比例函数的性质/对称性/轴对称
0A64BA3E;实数的乘方;/数与式/实数的运算/实数的乘方
0AB82347;代数式;/数与式/代数式
0ACD31A9;最小公倍数;/数与式/实数有关概念/数的乘除/最小公倍数
0B5FBBA8;求一个实数的立方根;/数与式/实数的运算/实数的开方/立方根/求一个实数的立方根
0B6979EB;整式的乘除混合运算;/数与式/整式/整式的混合运算/整式的乘除混合运算
0B828B3A;最优化问题;/函数/二次函数/用二次函数解决简单的实际问题/最优化问题
0BBBD022;三角形的角平分线;/三角形/三角形概念与基本性质/三角形中的重要线段/三角形的角平分线
0BFA9CD4;同位角相等，两直线平行;/图形的初步认识/平行线/平行线的判定/同位角相等，两直线平行
0C0C1DB5;根据实际问题确定反比例函数解析式;/函数/反比例函数/反比例函数的解析式/根据实际问题确定反比例函数解析式
0C0FB560;列出所有等可能的结果;/统计与概率/概率的计算与应用/列举法计算概率/列出所有等可能的结果
0C26777E;AAS;/三角形/全等三角形/三角形全等的判定/AAS
0C818585;垂线，垂线段的概念;/图形的初步认识/垂线与垂线段/垂线，垂线段的概念
0CAAB52D;两个角的和等于90°称为互为余角;/图形的初步认识/角/互为余角的概念与性质/两个角的和等于90°称为互为余角
0CB75A80;列代数式表示简单数量关系;/数与式/代数式/列代数式表示简单数量关系
0CFB7E54;向量加法的平行四边形法则;/图形的变化/平面向量/平面向量及其加减/向量加法的平行四边形法则
0D5E5803;乘法交换律;/数与式/实数的运算/实数的运算律/乘法交换律
0D715C3E;中位数意义与求法;/统计与概率/一组数据的代表/中位数意义与求法
0DFA8F4B;点，线，面，体的概念;/图形的初步认识/点，直线，平面，几何体/点，线，面，体的概念
0E48AE51;会画数轴;/数与式/实数有关概念/数轴/会画数轴
0E5A1BA2;行程问题;/方程与不等式/一元一次不等式/一元一次不等式与实际问题/行程问题
0E6B1E65;知道原命题成立其逆命题不一定成立;/图形的初步认识/命题与证明/原命题和逆命题/知道原命题成立其逆命题不一定成立
0E937ACD;两组对边分别平行;/四边形/正方形/正方形的性质/两组对边分别平行
0ED8410B;沿y轴方向上下平移;/函数/一次函数/一次函数的图象/一次函数的平移/沿y轴方向上下平移
0EF1D0EA;最大公因数;/数与式/实数有关概念/数的乘除/最大公因数
0F5F20A7;解分式方程;/方程与不等式/分式方程/解分式方程
0FA8C5B5;无理方程;/方程与不等式/无理方程
0FFC9070;第一象限（+，+）;/函数/直角坐标系/平面直角坐标系的有关概念/各个象限内点的坐标的符号特征/第一象限（+，+）
1065D897;会将一般式化为顶点式（配方法，公式法）;/函数/二次函数/会将一般式化为顶点式（配方法，公式法）
109D1FA3;直角三角形的性质;/三角形/直角三角形/直角三角形的性质
1124000E;用待定系数法确定一次函数解析式;/函数/一次函数/一次函数解析式/用待定系数法确定一次函数解析式
1137D78D;加法交换律;/数与式/实数的运算/实数运算律/加法交换律
114EC5EF;线段的中点;/图形的初步认识/线/线段/线段的中点
11630D9F;三角形概念与基本性质;/三角形/三角形概念与基本性质
117B5D60;若垂直，则k1k2=-1;/函数/一次函数/一次函数的图象/直线y=k1x+b1与y=k2x+b2/若垂直，则k1k2=-1
118B71D9;一元一次方程的解;/方程与不等式/一元一次方程/一元一次方程的解
11945B48;反比例函数与四边形的综合;/函数/反比例函数/反比例函数与几何图形的综合/反比例函数与四边形的综合
119DF97E;图形的平移;/函数/直角坐标系/直角坐标系与位置/用坐标表示平移/图形的平移
11AB5691;旋转与坐标变换;/图形的变化/图形的旋转/旋转与坐标变换
11B7AA40;每次试验都包含两个子结果的问题;/统计与概率/常见问题的概率计算与应用/用列举法（列表、画树状图等）列出所有等可能的结果/求随机事件的概率/每次试验都包含两个子结果的问题
11CF2F56;一个角是直角的平行四边形;/四边形/矩形/矩形的判定/一个角是直角的平行四边形
12137D0F;平面图案的设计;/图形的变化/平面图案的设计
121AD21D;三角形的中位线定理;/三角形/三角形中的重要线段/三角形的中位线定理
12205696;用二次函数的图象估计一元二次方程的根的大小;/函数/二次函数/二次函数与一元二次方程之间的关系/用二次函数的图象估计一元二次方程的根的大小
12619222;尺规作图;/图形的初步认识/尺规作图
127448AA;度分秒简单换算;/图形的初步认识/角/度分秒简单换算
127DA17B;作一条线段等于已知线段;/图形的初步认识/尺规作图/作一条线段等于已知线段
12A100BE;等边三角形的判定;/三角形/等腰三角形/等边三角形的判定
12DB83B6;两数比较;/方程与不等式/一元一次不等式/一元一次不等式的其它应用/两数比较
12ED3033;配方法;/方程与不等式/一元二次方程/解一元二次方程/配方法
1305EFAF;根据坐标描出点的位置;/函数/直角坐标系/点与坐标/根据坐标描出点的位置
130B1140;与一次函数的交点;/函数/反比例函数/与一次函数、二次函数的交点问题/与一次函数的交点
13212A8B;圆的轴对称性;/圆/圆的概念与性质/圆的认识/圆的轴对称性
13840060;SAS;/三角形/全等三角形/三角形全等的判定/SAS
13C94C5F;用科学记数法表示较大的数;/数与式/实数的运算/乘方/用科学记数法表示较大的数
13DF29C7;按边分类;/三角形/三角形的分类/按边分类
14182716;用图象法表示函数;/函数/变量与函数/函数的表示方法/图象法/用图象法表示函数
143282CD;a,b的几何意义（对称轴）;/函数/二次函数/二次函数图象与系数的关系/a,b的几何意义（对称轴）
145C1E00;分式方程与实际问题;/方程与不等式/分式方程/分式方程与实际问题
14765A2B;二元一次方程定义;/方程与不等式/二元一次方程/二元一次方程定义
147D1C7B;结合对函数关系的分析，对变量的变化进行讨论;/函数/变量与函数/结合对函数关系的分析，对变量的变化进行讨论
150E1146;尺规作图（求作三角形）;/三角形/全等三角形/尺规作图（求作三角形）
1519CA2D;用坐标表示平移;/函数/直角坐标系/直角坐标系与位置/用坐标表示平移
154632E9;一元一次不等式组的解;/方程与不等式/一次不等式组/一元一次不等式组的解/一元一次不等式组的解
1578233F;多项式➗单项式;/数与式/整式/整式除法运算/多项式➗单项式
1583D3EA;平方根的概念;/数与式/实数的运算/开方/平方根/平方根的概念
15C23A52;增减性;/函数/一次函数/正比例函数/性质/增减性
1623C2FD;三角形中的重要线段;/三角形/三角形概念与基本性质/三角形中的重要线段
1663DB8A;一次函数;/函数/一次函数
167BB3F2;作三角形的内切圆;/圆/与圆有关的位置关系/直线与圆的位置关系/三角形的内切圆与内心/作三角形的内切圆
1684D031;将军饮马问题;/图形的变化/图形的轴对称/将军饮马问题
16C432DC;实数的大小比较;/数与式/实数有关概念/实数的大小比较
16F828B4;确定一个圆的条件;/圆/与圆有关的位置关系/点与圆位置关系/三角形的外接圆与外心/确定一个圆的条件
171D0DA3;直线;/图形的初步认识/线/直线
172BF3A7;围墙问题;/方程与不等式/一元二次方程/一元二次方程解决实际问题/围墙问题
173E905D;到y轴的距离是x的绝对值;/函数/直角坐标系/平面直角坐标系的有关概念/点P(x,y)到坐标轴的距离/到y轴的距离是x的绝对值
1759EDA1;a>0,图象在对称轴左侧y随x的增大而减小，在对称轴右侧y随x的增大而增大;/函数/二次函数/二次函数的性质/增减性/a>0,图象在对称轴左侧y随x的增大而减小，在对称轴右侧y随x的增大而增大
176A0475;用科学记数法表示较小的数;/数与式/实数的运算/乘方/用科学记数法表示较小的数
17B7772F;乘除混合;/数与式/实数的运算/实数混合运算/乘除混合
17C6B57D;应用基本性质进行分式变形;/数与式/分式/分式基本性质/应用基本性质进行分式变形
17D06EA9;解数字系数的一元一次方程;/方程与不等式/一元一次方程/解数字系数的一元一次方程
18133E82;两个对立事件的概率之和为1;/统计与概率/概率的意义与定义/两个对立事件概率的关系/两个对立事件的概率之和为1
1823BFD6;已知一直角边及斜边，求作一个直角三角形;/三角形/全等三角形/尺规作图（求作一个三角形）/已知一直角边及斜边，求作一个直角三角形
183A60C5;方案调运;/函数/一次函数/能用一次函数解决简单实际问题/方案调运
189DE03D;二次根式除法;/数与式/实数的运算/二次根式/二次根式除法
18A0196D;一次函数图象与一元一次方程的解的关系;/函数/一次函数/一次函数与方程，不等式之间的关系/一次函数图象与一元一次方程的解的关系
18B26709;需去括号的混合运算;/数与式/整式/整式混合运算/需去括号的混合运算
18E5B546;已知锐角求三角函数值;/三角形/直角三角形/直角三角形的性质/锐角三角函数的概念及简单应用/已知锐角求三角函数值
18EF9104;k>0，图象从左向右上升;/函数/一次函数/正比例函数/图象（k的几何特征）/k>0，图象从左向右上升
19079A88;函数关系式为整式的自变量的取值范围;/函数/变量与函数/自变量的取值范围/函数关系式为整式的自变量的取值范围
191E1C8F;与y轴的交点（0，b）;/函数/一次函数/能画出一次函数的图象/与坐标轴的交点/与y轴的交点（0，b）
195A574C;数轴的定义（三要素）;/数与式/实数有关概念/数轴/数轴的定义（三要素）
196EC96C;二项方程的应用;/方程与不等式/二项方程/二项方程的应用
1A534935;在数轴上表示不等式的解集;/方程与不等式/不等式/在数轴上表示不等式的解集
1A612312;实际问题;/数与式/代数式/列代数式/实际问题
1A8B2CE1;平面向量的相关概念;/图形的变化/平面向量/平面向量及其加减/平面向量的相关概念
1AB72AA2;垂径定理;/圆/圆的概念与性质/垂径定理
1AD30F33;矩形;/四边形/矩形
1AE896D7;加减消元法转为二元一次方程;/方程与不等式/三元一次方程组/解三元一次方程组/加减消元法转为二元一次方程
1B4A28BD;作一个角等于已知角;/图形的初步认识/尺规作图/作一个角等于已知角
1B63A911;找规律的问题;/方程与不等式/分式方程/分式方程的其他应用/找规律的问题
1B63E839;直角三角形面积公式;/三角形/三角形面积/直角三角形面积公式
1B8721AE;知道原命题成立其逆命题不一定成立;/图形的初步认识/定义、命题、定理、证明/命题/原命题和逆命题/知道原命题成立其逆命题不一定成立
1BE30F80;含括号的混合运算;/数与式/分式/分式混合运算/含括号的混合运算
1BE7917A;"已知自变量的值, 会求函数值";"/函数/对应关系/自变量与函数值/已知自变量的值, 会求函数值"
1BF24F26;相似三角形周长的比等于相似比。;/三角形/相似三角形/相似三角形的性质/相似三角形周长的比等于相似比。
1BF7E635;一次函数与三角形的综合;/函数/一次函数/一次函数与几何图形的综合/一次函数与三角形的综合
1BFD0217;描点法画二次函数的图象;/函数/二次函数/描点法画二次函数的图象
1C44DEB9;综合应用;/方程与不等式/一元二次方程/一元二次方程解决实际问题/综合应用
1C8FB195;描点法画一次函数的图象;/函数/一次函数/一次函数的图象/描点法画一次函数的图象
1CBCD769;二次函数的概念：y=ax²+bx+c(a不为0）;/函数/二次函数/二次函数的概念：y=ax²+bx+c(a不为0）
1CD19040;互为倒数的识别;/数与式/实数有关概念/倒数/互为倒数的识别
1CD7D317;垂径定理;/圆/与圆有关的性质/垂径定理
1CD9D31D;合适统计量表示数据集中程度;/统计与概率/一组数据的代表/合适统计量表示数据集中程度
1CEC1F9B;作三角形的内切圆;/圆/与圆有关的位置关系/直线与圆位置关系/三角形的内切圆与内心/作三角形的内切圆
1D448E57;一次函数的平移;/函数/一次函数/一次函数的图象/一次函数的平移
1D6059CE;点线面体;/图形的初步认识/点线面体
1D68B258;概率的定义;/统计与概率/概率的意义与定义/概率的定义
1D6BF247;同分母相加、减;/数与式/分式/分式加减运算/同分母相加、减
1DA6DDB3;原命题和逆命题;/图形的初步认识/命题与证明/原命题和逆命题
1DBBB566;利润问题;/函数/二次函数/二次函数解决实际问题/利润问题
1DE2E600;相遇问题;/方程与不等式/一元一次方程/实际问题与一元一次方程/行程问题/相遇问题
1DF64B92;由度分秒化为度;/图形的初步认识/角/度分秒简单换算/由度分秒化为度
1E295E69;一次函数与方程（组）、不等式关系;/函数/一次函数/一次函数与方程（组）、不等式关系
1E8BD5B0;平移前后的两个图形全等;/图形的变化/图形的平移/平移的性质/平移前后的两个图形全等
1EC85514;菱形;/四边形/菱形
1EF6FCB3;0次幂;/数与式/实数的运算/乘方/0次幂
1F26EF97;两组对边分别相等;/四边形/矩形/矩形的性质/两组对边分别相等
1F391080;三角形的内角和定理;/三角形/三角形概念与基本性质/三角形的内角和定理
1F60BB3D;真命题;/图形的初步认识/命题与证明/真命题与假命题/真命题
1F674E11;一元一次不等式的解;/方程与不等式/一元一次不等式/一元一次不等式的解
1FEDA0A8;线段的基本性质：两点之间，线段最短;/图形的初步认识/线/线段/线段的基本性质：两点之间，线段最短
1FF408AA;直接应用完全平方公式运算;/数与式/整式/乘法公式/直接应用完全平方公式运算
1FFBC61E;分子、分母和分式三者之间的符号变换;/数与式/分式/分式的基本性质/分子、分母和分式三者之间的符号变换
2019CCC1;二次函数的性质;/函数/二次函数/二次函数的性质
2020DE6A;转为整式方程无解;/方程与不等式/分式方程/解分式方程/转为整式方程无解
2045F073;线段与射线、直线之间对的关系;/图形的初步认识/线/线段的概念与性质/线段与射线、直线之间对的关系
207227D2;利用运算律简化运算;/数与式/实数的运算/实数的运算律/利用运算律简化运算
207984F4;旋转对称图形;/图形的变化/图形的旋转/旋转对称图形
208E5A19;a,b同号，对称轴在y轴的左侧;/函数/二次函数/二次函数的图象与系数的关系/a,b的几何意义（对称轴）/a,b同号，对称轴在y轴的左侧
20BB21D9;一次函数与一元一次不等式的关系;/函数/一次函数/一次函数与方程（组）、不等式关系/一次函数与一元一次不等式的关系
20C27DEF;勾股定理的证明;/三角形/直角三角形/直角三角形的性质/勾股定理/勾股定理的证明
2116197A;计算器求平方根;/数与式/实数的运算/开方/平方根/计算器求平方根
21455778;真分数;/数与式/实数有关概念/分数/真分数
218E3517;对顶角的概念与性质;/图形的初步认识/角/对顶角的概念与性质
21B6B2DB;堤坝;/三角形/直角三角形/锐角三角函数的实际应用/堤坝
21DF13FA;解二项方程;/方程与不等式/二项方程/解二项方程
22015348;乘法交换律;/数与式/实数的运算/实数运算律/乘法交换律
22B1E8B3;整式;/数与式/整式
22E80B3B;不等式性质3不等式两边同时乘以或除以同一个负数，不等式方向改变;/方程与不等式/不等式/不等式性质/不等式性质3不等式两边同时乘以或除以同一个负数，不等式方向改变
22FE8782;分数的约分;/数与式/实数有关概念/分数/分数的约分
23082CD9;两组对边分别平行的四边形;/四边形/平行四边形/平行四边形的定义/两组对边分别平行的四边形
230A7E8C;定义、命题、定理、证明;/图形的初步认识/定义、命题、定理、证明
2310753F;实数的运算律;/数与式/实数的运算/实数的运算律
236EB07A;k<0，图象在第二四象限;/函数/反比例函数/能画出反比例函数的图象/k<0，图象在第二四象限
239B6254;S=ab/2=ch/2（a、b为直角边，c为斜边，h为斜边上的高）;/三角形/三角形面积/直角三角形面积公式/S=ab/2=ch/2（a、b为直角边，c为斜边，h为斜边上的高）
23BA848C;化简-a（其中a为代数式）;/数与式/实数有关概念/相反数/化简-a（其中a为代数式）
23CE0E20;每次试验都包含三个及三个以上的子结果的问题;/统计与概率/常见问题的概率计算与应用/用列举法（列表、画树状图等）列出所有等可能的结果/求随机事件的概率/每次试验都包含三个及三个以上的子结果的问题
23EA6941;可能性的大小;/统计与概率/概率的意义与定义/可能性的大小
241D5552;正方形的面积;/四边形/正方形/正方形的面积
2425C1F1;三角形的分类;/三角形/三角形的分类
243335AB;圆的面积;/圆/圆的概念与性质/圆的面积
2443F1DC;三角形的三心;/三角形/三角形概念与基本性质/三角形的三心
249F70AC;开口方向;/函数/二次函数/一般式化为顶点式/开口方向
24C94F7E;加减乘除乘方混合;/数与式/实数的运算/实数混合运算/加减乘除乘方混合
24CC27FD;经济问题;/方程与不等式/一元一次方程/一元一次方程解决实际问题/经济问题
24EC8DEA;三元一次方程组;/方程与不等式/三元一次方程组
251A1757;绝对值;/数与式/实数有关概念/绝对值
2542CBD4;完全平方与和的平方变形;/数与式/整式/乘法公式/完全平方与和的平方变形
25567991;二元一次方程的解;/方程与不等式/二元一次方程/二元一次方程的解/二元一次方程的解
255DDCA9;开方;/数与式/实数的运算/开方
25647A11;会判断点是否在函数的图象上;/函数/变量与函数/函数与其图象上点的坐标的关系/会判断点是否在函数的图象上
258B38A1;实际问题;/数与式/多项式因式分解/因式分解解决简单应用问题/实际问题
25AEC093;角的和差及其计算;/图形的初步认识/角/角的和差及其计算
25E45D44;平面向量及其加减;/图形的变化/平面向量/平面向量及其加减
260F2C53;线;/图形的初步认识/线
26185ED8;行程问题;/方程与不等式/二元一次方程组/二元一次方程组解决实际问题/行程问题
262CE8BD;分式方程的应用--可化为一元一次方程;/方程与不等式/分式方程/分式方程的其他应用/分式方程的应用--可化为一元一次方程
265DB640;纯数学问题;/数与式/代数式/列代数式/纯数学问题
267E042D;全等三角形的性质;/三角形/全等三角形/全等三角形的性质
26E27194;理解线段的和、差;/图形的初步认识/线/线段的概念与性质/理解线段的和、差
27004288;已知锐角三角函数值求锐角度数;/三角形/直角三角形/锐角三角函数/已知锐角三角函数值求锐角度数
2703A7AC;用待定系数法确定正比例函数解析式;/函数/正比例函数/正比例函数的解析式/用待定系数法确定正比例函数解析式
2712CDB2;旋转方向与旋转角;/图形的变化/图形的旋转/旋转有关概念/旋转方向与旋转角
278E0550;数的乘除;/数与式/实数有关概念/数的乘除
27A731B7;括号前是正数;/数与式/整式/去括号/括号前是正数
27E07431;用样本方差估计总体方差;/统计与概率/统计结果的应用/从样本估计总体/用样本方差估计总体方差
283E750B;对应关系;/函数/对应关系
286402B4;不等式性质3不等式两边同时乘以或除以同一个负数，不等式方向改变;/方程与不等式/不等式/不等式的性质/不等式性质3不等式两边同时乘以或除以同一个负数，不等式方向改变
288346A1;与圆有关的位置关系;/圆/与圆有关的位置关系
28C109A5;同类二次根式的概念;/数与式/实数的运算/二次根式/同类二次根式的概念
29085815;平方根;/数与式/实数的运算/实数的开方/平方根
29120F05;相交，k1不等于k2，会求交点坐标;/函数/一次函数/一次函数的图象/直线y=k1x+b1与y=k2x+b2/相交，k1不等于k2，会求交点坐标
2940944F;对称性：中心对称;/四边形/平行四边形/平行四边形的性质/对称性：中心对称
294F8DEE;0次幂成立的条件;/数与式/实数的运算/乘方/0次幂成立的条件
296CAD84;解含参数的二元一次方程组;/方程与不等式/二元一次方程组/二元一次方程组的其他应用/解含参数的二元一次方程组
2988A9F0;合并同类项;/方程与不等式/一元一次方程/解数字系数的一元一次方程/合并同类项
298F78CE;已知锐角三角函数值及一边求其他边;/三角形/直角三角形/直角三角形的性质/锐角三角函数的概念及简单应用/已知锐角三角函数值及一边求其他边
299F4977;纯数学问题;/数与式/整式/用整式解决问题/纯数学问题
29C705DD;三角形的三边关系;/三角形/三角形概念与基本性质/三角形的三边关系
29C83F31;相乘后可直接进行约分;/数与式/分式/分式乘法运算/相乘后可直接进行约分
29D17EB5;线段的垂直平分线概念、判定及其性质;/图形的初步认识/垂线与垂线段/线段的垂直平分线概念、判定及其性质
29D44C3C;算术平方根的概念;/数与式/实数的运算/开方/算术平方根/算术平方根的概念
29DF76BD;包围着体的是面，面面相交构成线，线线相交构成点;/图形的初步认识/点线面体/点线面体之间的联系/包围着体的是面，面面相交构成线，线线相交构成点
2AA60CFE;平面向量的加法;/图形的变化/平面向量/平面向量及其加减/平面向量的加法
2B5E62B1;加减混合;/数与式/实数的运算/实数的混合运算/加减混合
2B7BBC3B;直线的概念与性质;/图形的初步认识/线/直线的概念与性质
2BC401B5;必然事件的概率：p(A)=1;/统计与概率/概率的意义/必然事件的概率：p(A)=1
2C59A035;频数与频率相关概念;/统计与概率/频数与频率（百分比）/频数与频率相关概念
2C74CEF1;对应线段平行（或在一条直线上）且相等;/图形的变化/图形的平移/平移的性质/对应线段平行（或在一条直线上）且相等
2CE171A8;勾股定理的应用;/三角形/直角三角形/直角三角形的性质/勾股定理/勾股定理的应用
2CEBDEA4;二元一次方程组的定义;/方程与不等式/二元一次方程组/二元一次方程组的定义
2D1A2B2F;用一次函数解决的其它实际问题;/函数/一次函数/一次函数解决实际问题/用一次函数解决的其它实际问题
2D70A8BA;平移有关概念;/图形的变化/图形的平移/平移有关概念
2D73CE86;追及问题;/方程与不等式/一元一次方程/实际问题与一元一次方程/行程问题/追及问题
2D86F799;同底数幂的乘法;/数与式/整式/幂运算/同底数幂的乘法
2D96289D;数据的整理与描述;/统计与概率/数据的整理与描述
2D988FC2;纯数学问题;/数与式/实数的运算/实数的运算解决简单应用问题/纯数学问题
2D9A9528;假分数;/数与式/实数有关概念/分数/假分数
2DA3D2C8;点与坐标;/函数/直角坐标系/点与坐标
2DE97A64;有一组邻边相等的矩形;/四边形/正方形/正方形的判定/有一组邻边相等的矩形
2E65491D;三线平行：如果两条直线都与第三条直线平行，那么这两条直线互相平行;/图形的初步认识/平行线/平行线的性质/三线平行：如果两条直线都与第三条直线平行，那么这两条直线互相平行
2F0A008D;频数的概念;/统计与概率/频数与频率的概念/频数的概念
2F0EF0A3;函数与其图象上点的坐标的关系;/函数/变量与函数/函数与其图象上点的坐标的关系
2F50B167;用数轴上的点表示有理数;/数与式/实数有关概念/数轴/用数轴上的点表示有理数
2F8FB85B;切线的判定;/圆/与圆有关的位置关系/直线与圆位置关系/切线的判定
2FB41CCB;行程问题;/方程与不等式/一元一次方程/实际问题与一元一次方程/行程问题
2FE5BE0D;分子、分母是不需因式分解的多项式;/数与式/分式/约分/分子、分母是不需因式分解的多项式
2FF60909;对边相等;/四边形/平行四边形/平行四边形的性质/对边相等
3055B882;对角线互相平分;/四边形/菱形/菱形的性质/对角线互相平分
306B71CA;分式的概念;/数与式/分式/分式的概念
306FA2C5;用适当的函数刻画实际问题中变量之间的关系;/函数/变量与函数/用适当的函数刻画实际问题中变量之间的关系
3075F14A;HL;/三角形/全等三角形/三角形全等的判定/HL
310EDD8C;增减性;/函数/二次函数/二次函数的性质/增减性
311F297C;圆的内接四边形对角互补;/圆/与圆有关的性质/圆周角定理/圆的内接四边形对角互补
318FB73E;三角形的中线;/三角形/三角形中的重要线段/三角形的中线
31B5E29B;证明方法;/图形的初步认识/命题与证明/证明方法
31BD3C80;旋转的识别;/图形的变化/图形的旋转/旋转有关概念/旋转的识别
3205EFB4;成本问题;/函数/二次函数/二次函数解决实际问题/成本问题
32259E29;每个对象出现的次数与总次数的比值，;/统计与概率/频数与频率的概念/频率的概念/每个对象出现的次数与总次数的比值，
329FEFF2;弧长的计算;/圆/弧长、扇形和圆锥的有关计算/弧长的计算
